index	wordform1	wordform2	wordform1_orth	wordform2_orth	stem	output
34212	s ʌ b z t ɪ t j uː t	s ʌ b z t ɪ t j uː t ɪ d	substitute	substituted	⋊ s ʌ b z t ɪ t j u t ⋉	⋊ s ʌ b z t ɪ t j u t ɪ d ⋉
34214	əʊ v ə l əʊ d	əʊ v ə l əʊ d ɪ d	overload	overloaded	⋊ o v ə l o d ⋉	⋊ o v ə l o d ɪ d ⋉
34293	b ɛ n ɪ f ɪ t	b ɛ n ɪ f ɪ t ɪ d	benefit	benefited	⋊ b ɛ n ɪ f ɪ t ⋉	⋊ b ɛ n ɪ f ɪ t ɪ d ⋉
34299	s ʌ n d ə	s ʌ n d ə d	sunder	sundered	⋊ s ʌ n d ə ⋉	⋊ s ʌ n d ə d ⋉
34307	p r ɪ k l̩ˠ	p r ɪ k l̩ˠ d	prickle	prickled	⋊ p ɹ ɪ k l ⋉	⋊ p ɹ ɪ k l d ⋉
34317	əʊ v ə s t ɪ ə	əʊ v ə s t ɪ ə d	oversteer	oversteered	⋊ o v ə s t ɪ ə ⋉	⋊ o v ə s t ɪ ə d ⋉
34323	k ə n f ɜː m	k ə n f ɜː m d	confirm	confirmed	⋊ k ə n f ə m ⋉	⋊ k ə n f ə m d ⋉
34324	m ɪ s t	m ɪ s t ɪ d	mist	misted	⋊ m ɪ s t ⋉	⋊ m ɪ s t ɪ d ⋉
34340	p iː	p iː d	pee	peed	⋊ p i ⋉	⋊ p i d ⋉
34372	s aɪ t	s aɪ t ɪ d	sight	sighted	⋊ s a ɪ t ⋉	⋊ s a ɪ t ɪ d ⋉
34377	s w ɛ ə	s w ɔː	swear	swore	⋊ s w ɛ ə ⋉	⋊ s w ɔ ⋉
34408	p r ɪ n t	p r ɪ n t ɪ d	print	printed	⋊ p ɹ ɪ n t ⋉	⋊ p ɹ ɪ n t ɪ d ⋉
34422	r ɛ f ə r iː	r ɛ f ə r iː d	referee	refereed	⋊ ɹ ɛ f ə ɹ i ⋉	⋊ ɹ ɛ f ə ɹ i d ⋉
34428	s lˠ aɪ d	s lˠ ɪ d	slide	slid	⋊ s l a ɪ d ⋉	⋊ s l ɪ d ⋉
34445	s p ɔː n	s p ɔː n d	spawn	spawned	⋊ s p ɔ n ⋉	⋊ s p ɔ n d ⋉
34462	b ɪ	w ə	be	were	⋊ b ɪ ⋉	⋊ w ə ⋉
34470	j ɛ n	j ɛ n d	yen	yenned	⋊ j ɛ n ⋉	⋊ j ɛ n d ⋉
34477	d ɔ g	d ɔ g d	dog	dogged	⋊ d ɔ g ⋉	⋊ d ɔ g d ⋉
34506	z ɪ p	z ɪ p t	zip	zipped	⋊ z ɪ p ⋉	⋊ z ɪ p t ⋉
34507	g l iː m	g l iː m d	gleam	gleamed	⋊ g l i m ⋉	⋊ g l i m d ⋉
34573	ɪ r ɪ t eɪ t	ɪ r ɪ t eɪ t ɪ d	irritate	irritated	⋊ ɪ ɹ ɪ t e t ⋉	⋊ ɪ ɹ ɪ t e t ɪ d ⋉
34606	r iː l əʊ d	r iː l əʊ d ɪ d	reload	reloaded	⋊ ɹ i l o d ⋉	⋊ ɹ i l o d ɪ d ⋉
34635	h a ŋ	h a ŋ d	hang	hanged	⋊ h a ŋ ⋉	⋊ h a ŋ d ⋉
34652	r ʌ d l̩ˠ	r ʌ d l̩ˠ d	ruddle	ruddled	⋊ ɹ ʌ d l ⋉	⋊ ɹ ʌ d l d ⋉
34666	w ɪ n	w ʌ n	win	won	⋊ w ɪ n ⋉	⋊ w ʌ n ⋉
34686	s t r ɔː	s t r ɔː d	straw	strawed	⋊ s t ɹ ɔ ⋉	⋊ s t ɹ ɔ d ⋉
34691	d ɪ s ə g r iː	d ɪ s ə g r iː d	disagree	disagreed	⋊ d ɪ s ə g ɹ i ⋉	⋊ d ɪ s ə g ɹ i d ⋉
34697	ə k ʌ s t ə m	ə k ʌ s t ə m d	accustom	accustomed	⋊ ə k ʌ s t ə m ⋉	⋊ ə k ʌ s t ə m d ⋉
34738	n ɪ t	n ɪ t	knit	knit	⋊ n ɪ t ⋉	⋊ n ɪ t ⋉
34770	s eɪ v	s eɪ v d	save	saved	⋊ s e v ⋉	⋊ s e v d ⋉
34781	b ʌ r əʊ	b ʌ r əʊ d	burrow	burrowed	⋊ b ʌ ɹ o ⋉	⋊ b ʌ ɹ o d ⋉
34795	ɪ l ɛ k t r ə p l eɪ t	ɪ l ɛ k t r ə p l eɪ t ɪ d	electroplate	electroplated	⋊ ɪ l ɛ k t ɹ ə p l e t ⋉	⋊ ɪ l ɛ k t ɹ ə p l e t ɪ d ⋉
34805	p ɛ t r ɪ f aɪ	p ɛ t r ɪ f aɪ d	petrify	petrified	⋊ p ɛ t ɹ ɪ f a ɪ ⋉	⋊ p ɛ t ɹ ɪ f a ɪ d ⋉
34858	k ɔ k uː n	k ɔ k uː n d	cocoon	cocooned	⋊ k ɔ k u n ⋉	⋊ k ɔ k u n d ⋉
34867	k r ʌ m p l̩ˠ	k r ʌ m p l̩ˠ d	crumple	crumpled	⋊ k ɹ ʌ m p l ⋉	⋊ k ɹ ʌ m p l d ⋉
34876	s k a n d l̩ˠ aɪ z	s k a n d l̩ˠ aɪ z d	scandalize	scandalized	⋊ s k a n d l a ɪ z ⋉	⋊ s k a n d l a ɪ z d ⋉
34889	ə m iː l j ɔː r eɪ t	ə m iː l j ɔː r eɪ t ɪ d	ameliorate	ameliorated	⋊ ə m i l j ɔ ɹ e t ⋉	⋊ ə m i l j ɔ ɹ e t ɪ d ⋉
34901	k ɔ n s ɪ k r eɪ t	k ɔ n s ɪ k r eɪ t ɪ d	consecrate	consecrated	⋊ k ɔ n s ɪ k ɹ e t ⋉	⋊ k ɔ n s ɪ k ɹ e t ɪ d ⋉
34929	d ʒ a k n aɪ f	d ʒ a k n aɪ f t	jack-knife	jack-knifed	⋊ d ʒ a k n a ɪ f ⋉	⋊ d ʒ a k n a ɪ f t ⋉
34938	ʌ n d ə s ɛ lˠ	ʌ n d ə s ɔ lˠ d	undersell	undersold	⋊ ʌ n d ə s ɛ l ⋉	⋊ ʌ n d ə s ɔ l d ⋉
34948	s ɪ f t	s ɪ f t ɪ d	sift	sifted	⋊ s ɪ f t ⋉	⋊ s ɪ f t ɪ d ⋉
35023	eɪ m	eɪ m d	aim	aimed	⋊ e m ⋉	⋊ e m d ⋉
35024	d ʌ b l̩ˠ k r ɔː s	d ʌ b l̩ˠ k r ɔː s t	double-cross	double-crossed	⋊ d ʌ b l k ɹ ɔ s ⋉	⋊ d ʌ b l k ɹ ɔ s t ⋉
35032	f əʊ t ə s t a t	f əʊ t ə s t a t ɪ d	photostat	photostatted	⋊ f o t ə s t a t ⋉	⋊ f o t ə s t a t ɪ d ⋉
35035	d ʒ uː s	d ʒ uː s t	juice	juiced	⋊ d ʒ u s ⋉	⋊ d ʒ u s t ⋉
35072	ɪ n v ɪ d ʒ ɪ l eɪ t	ɪ n v ɪ d ʒ ɪ l eɪ t ɪ d	invigilate	invigilated	⋊ ɪ n v ɪ d ʒ ɪ l e t ⋉	⋊ ɪ n v ɪ d ʒ ɪ l e t ɪ d ⋉
35083	w ɪ g l̩ˠ	w ɪ g l̩ˠ d	wiggle	wiggled	⋊ w ɪ g l ⋉	⋊ w ɪ g l d ⋉
35097	s lˠ ɔ ʃ	s lˠ ɔ ʃ t	slosh	sloshed	⋊ s l ɔ ʃ ⋉	⋊ s l ɔ ʃ t ⋉
35130	s ɜː k j ə l ə r aɪ z	s ɜː k j ə l ə r aɪ z d	circularize	circularized	⋊ s ə k j ə l ə ɹ a ɪ z ⋉	⋊ s ə k j ə l ə ɹ a ɪ z d ⋉
35138	s lˠ iː p	s lˠ ɛ p t	sleep	slept	⋊ s l i p ⋉	⋊ s l ɛ p t ⋉
35171	k ʌ v ə t	k ʌ v ə t ɪ d	covet	coveted	⋊ k ʌ v ə t ⋉	⋊ k ʌ v ə t ɪ d ⋉
35218	b r eɪ s	b r eɪ s t	brace	braced	⋊ b ɹ e s ⋉	⋊ b ɹ e s t ⋉
35243	b ə t eɪ k	b ə t ʊ k	betake	betook	⋊ b ə t e k ⋉	⋊ b ə t ʊ k ⋉
35250	p ɛ g	p ɛ g d	peg	pegged	⋊ p ɛ g ⋉	⋊ p ɛ g d ⋉
35278	a d ʒ ɪ t eɪ t	a d ʒ ɪ t eɪ t ɪ d	agitate	agitated	⋊ a d ʒ ɪ t e t ⋉	⋊ a d ʒ ɪ t e t ɪ d ⋉
35344	g ʌ m	g ʌ m d	gum	gummed	⋊ g ʌ m ⋉	⋊ g ʌ m d ⋉
35385	a t ə m aɪ z	a t ə m aɪ z d	atomize	atomized	⋊ a t ə m a ɪ z ⋉	⋊ a t ə m a ɪ z d ⋉
35426	d ɪ m ɑː n d	d ɪ m ɑː n d ɪ d	demand	demanded	⋊ d ɪ m ɑ n d ⋉	⋊ d ɪ m ɑ n d ɪ d ⋉
35440	b ə s ɛ t	b ə s ɛ t	beset	beset	⋊ b ə s ɛ t ⋉	⋊ b ə s ɛ t ⋉
35445	r ə f r eɪ n	r ə f r eɪ n d	refrain	refrained	⋊ ɹ ə f ɹ e n ⋉	⋊ ɹ ə f ɹ e n d ⋉
35467	t a k s ɪ	t a k s ɪ d	taxi	taxied	⋊ t a k s ɪ ⋉	⋊ t a k s ɪ d ⋉
35471	h ʌ m	h ʌ m d	hum	hummed	⋊ h ʌ m ⋉	⋊ h ʌ m d ⋉
35498	r ə w ɔː d	r ə w ɔː d ɪ d	reward	rewarded	⋊ ɹ ə w ɔ d ⋉	⋊ ɹ ə w ɔ d ɪ d ⋉
35526	r ə s t r ɪ k t	r ə s t r ɪ k t ɪ d	restrict	restricted	⋊ ɹ ə s t ɹ ɪ k t ⋉	⋊ ɹ ə s t ɹ ɪ k t ɪ d ⋉
35568	b ɑː g ɪ n	b ɑː g ɪ n d	bargain	bargained	⋊ b ɑ g ɪ n ⋉	⋊ b ɑ g ɪ n d ⋉
35613	w ɔ r n̩ t	w ɔ r n̩ t ɪ d	warrant	warranted	⋊ w ɔ ɹ n t ⋉	⋊ w ɔ ɹ n t ɪ d ⋉
35623	b ə w ɪ t ʃ	b ə w ɪ t ʃ t	bewitch	bewitched	⋊ b ə w ɪ t ʃ ⋉	⋊ b ə w ɪ t ʃ t ⋉
35652	aʊ t v əʊ t	aʊ t v əʊ t ɪ d	outvote	outvoted	⋊ a ʊ t v o t ⋉	⋊ a ʊ t v o t ɪ d ⋉
35653	s ʌ d ʒ ə n	s ʌ d ʒ ə n d	sojourn	sojourned	⋊ s ʌ d ʒ ə n ⋉	⋊ s ʌ d ʒ ə n d ⋉
35664	s əʊ lˠ	s əʊ lˠ d	sole	soled	⋊ s o l ⋉	⋊ s o l d ⋉
35680	k ə n d ɛ m	k ə n d ɛ m d	condemn	condemned	⋊ k ə n d ɛ m ⋉	⋊ k ə n d ɛ m d ⋉
35739	f l ʌ f	f l ʌ f t	fluff	fluffed	⋊ f l ʌ f ⋉	⋊ f l ʌ f t ⋉
35777	p r eɪ	p r eɪ d	pray	prayed	⋊ p ɹ e ⋉	⋊ p ɹ e d ⋉
35801	s ɪ b ɪ l eɪ t	s ɪ b ɪ l eɪ t ɪ d	sibilate	sibilated	⋊ s ɪ b ɪ l e t ⋉	⋊ s ɪ b ɪ l e t ɪ d ⋉
35830	k ə m ɛ m ʊ r eɪ t	k ə m ɛ m ʊ r eɪ t ɪ d	commemorate	commemorated	⋊ k ə m ɛ m ʊ ɹ e t ⋉	⋊ k ə m ɛ m ʊ ɹ e t ɪ d ⋉
35852	p ɪ t ɪ	p ɪ t ɪ d	pity	pitied	⋊ p ɪ t ɪ ⋉	⋊ p ɪ t ɪ d ⋉
35876	ɪ m p ɔː t	ɪ m p ɔː t ɪ d	import	imported	⋊ ɪ m p ɔ t ⋉	⋊ ɪ m p ɔ t ɪ d ⋉
35887	k ə r ɔ b ə r eɪ t	k ə r ɔ b ə r eɪ t ɪ d	corroborate	corroborated	⋊ k ə ɹ ɔ b ə ɹ e t ⋉	⋊ k ə ɹ ɔ b ə ɹ e t ɪ d ⋉
35906	ɛ k s k lˠ uː d	ɛ k s k lˠ uː d ɪ d	exclude	excluded	⋊ ɛ k s k l u d ⋉	⋊ ɛ k s k l u d ɪ d ⋉
35932	ɪ n s j ə l eɪ t	ɪ n s j ə l eɪ t ɪ d	insulate	insulated	⋊ ɪ n s j ə l e t ⋉	⋊ ɪ n s j ə l e t ɪ d ⋉
35949	f əʊ n	f əʊ n d	phone	phoned	⋊ f o n ⋉	⋊ f o n d ⋉
35977	d w ɪ n d l̩ˠ	d w ɪ n d l̩ˠ d	dwindle	dwindled	⋊ d w ɪ n d l ⋉	⋊ d w ɪ n d l d ⋉
35984	p ʊ t	p ʊ t	put	put	⋊ p ʊ t ⋉	⋊ p ʊ t ⋉
35990	t r iː t	t r iː t ɪ d	treat	treated	⋊ t ɹ i t ⋉	⋊ t ɹ i t ɪ d ⋉
36001	p r ʊ v əʊ k	p r ʊ v əʊ k t	provoke	provoked	⋊ p ɹ ʊ v o k ⋉	⋊ p ɹ ʊ v o k t ⋉
36011	l a m ɪ n eɪ t	l a m ɪ n eɪ t ɪ d	laminate	laminated	⋊ l a m ɪ n e t ⋉	⋊ l a m ɪ n e t ɪ d ⋉
36032	d a m	d a m d	dam	dammed	⋊ d a m ⋉	⋊ d a m d ⋉
36058	k w aɪ ə t	k w aɪ ə t ɪ d	quiet	quieted	⋊ k w a ɪ ə t ⋉	⋊ k w a ɪ ə t ɪ d ⋉
36159	ɪ ŋ k ɔː p ə r eɪ t	ɪ ŋ k ɔː p ə r eɪ t ɪ d	incorporate	incorporated	⋊ ɪ ŋ k ɔ p ə ɹ e t ⋉	⋊ ɪ ŋ k ɔ p ə ɹ e t ɪ d ⋉
36190	r aɪ d	r əʊ d	ride	rode	⋊ ɹ a ɪ d ⋉	⋊ ɹ o d ⋉
36225	s ɜː t a k s	s ɜː t a k s t	surtax	surtaxed	⋊ s ə t a k s ⋉	⋊ s ə t a k s t ⋉
36280	ə v eɪ lˠ	ə v eɪ lˠ d	avail	availed	⋊ ə v e l ⋉	⋊ ə v e l d ⋉
36319	m ɪ s l iː d	m ɪ s l ɛ d	mislead	misled	⋊ m ɪ s l i d ⋉	⋊ m ɪ s l ɛ d ⋉
36340	n a g	n a g d	nag	nagged	⋊ n a g ⋉	⋊ n a g d ⋉
36354	k l ɔ t	k l ɔ t ɪ d	clot	clotted	⋊ k l ɔ t ⋉	⋊ k l ɔ t ɪ d ⋉
36422	d iː k r iː s	d iː k r iː s t	decrease	decreased	⋊ d i k ɹ i s ⋉	⋊ d i k ɹ i s t ⋉
36460	m a n d eɪ t	m a n d eɪ t ɪ d	mandate	mandated	⋊ m a n d e t ⋉	⋊ m a n d e t ɪ d ⋉
36482	d ɪ p ɑː t	d ɪ p ɑː t ɪ d	depart	departed	⋊ d ɪ p ɑ t ⋉	⋊ d ɪ p ɑ t ɪ d ⋉
36486	ɪ m p a ʃ n̩	ɪ m p a ʃ n̩ d	impassion	impassioned	⋊ ɪ m p a ʃ n ⋉	⋊ ɪ m p a ʃ n d ⋉
36490	r iː r aɪ t	r iː r əʊ t	rewrite	rewrote	⋊ ɹ i ɹ a ɪ t ⋉	⋊ ɹ i ɹ o t ⋉
36498	d ɛ ə	d ɜː s t	dare	durst	⋊ d ɛ ə ⋉	⋊ d ə s t ⋉
36508	f r ɪ s k	f r ɪ s k t	frisk	frisked	⋊ f ɹ ɪ s k ⋉	⋊ f ɹ ɪ s k t ⋉
36523	t ʃ iː t	t ʃ iː t ɪ d	cheat	cheated	⋊ t ʃ i t ⋉	⋊ t ʃ i t ɪ d ⋉
36587	p iː k	p iː k t	peak	peaked	⋊ p i k ⋉	⋊ p i k t ⋉
36603	ɪ ŋ k l uː d	ɪ ŋ k l uː d ɪ d	include	included	⋊ ɪ ŋ k l u d ⋉	⋊ ɪ ŋ k l u d ɪ d ⋉
36616	ɛ n f ɔː s	ɛ n f ɔː s t	enforce	enforced	⋊ ɛ n f ɔ s ⋉	⋊ ɛ n f ɔ s t ⋉
36693	s k ɪ m	s k ɪ m d	skim	skimmed	⋊ s k ɪ m ⋉	⋊ s k ɪ m d ⋉
36699	r ə v ɔ lˠ v	r ə v ɔ lˠ v d	revolve	revolved	⋊ ɹ ə v ɔ l v ⋉	⋊ ɹ ə v ɔ l v d ⋉
36737	p ɜː s	p ɜː s t	purse	pursed	⋊ p ə s ⋉	⋊ p ə s t ⋉
36743	aʊ t r aɪ d	aʊ t r əʊ d	outride	outrode	⋊ a ʊ t ɹ a ɪ d ⋉	⋊ a ʊ t ɹ o d ⋉
36763	f ɔː ɑː m	f ɔː ɑː m d	forearm	forearmed	⋊ f ɔ ɑ m ⋉	⋊ f ɔ ɑ m d ⋉
36764	b aʊ n s	b aʊ n s t	bounce	bounced	⋊ b a ʊ n s ⋉	⋊ b a ʊ n s t ⋉
36771	k ə n s ɜː t	k ə n s ɜː t ɪ d	concert	concerted	⋊ k ə n s ə t ⋉	⋊ k ə n s ə t ɪ d ⋉
36782	b a k s p eɪ s	b a k s p eɪ s t	backspace	backspaced	⋊ b a k s p e s ⋉	⋊ b a k s p e s t ⋉
36787	s ʌ b d ɪ v aɪ d	s ʌ b d ɪ v aɪ d ɪ d	subdivide	subdivided	⋊ s ʌ b d ɪ v a ɪ d ⋉	⋊ s ʌ b d ɪ v a ɪ d ɪ d ⋉
36832	s t ɔː k	s t ɔː k t	stalk	stalked	⋊ s t ɔ k ⋉	⋊ s t ɔ k t ⋉
36898	r ə l iː v	r ə l iː v d	relieve	relieved	⋊ ɹ ə l i v ⋉	⋊ ɹ ə l i v d ⋉
36900	b r eɪ k	b r eɪ k t	brake	braked	⋊ b ɹ e k ⋉	⋊ b ɹ e k t ⋉
36903	g eɪ n s eɪ	g eɪ n s ɛ d	gainsay	gainsaid	⋊ g e n s e ⋉	⋊ g e n s ɛ d ⋉
36987	b iː d	b iː d ɪ d	bead	beaded	⋊ b i d ⋉	⋊ b i d ɪ d ⋉
36988	r ɪ p a t r ɪ eɪ t	r ɪ p a t r ɪ eɪ t ɪ d	repatriate	repatriated	⋊ ɹ ɪ p a t ɹ ɪ e t ⋉	⋊ ɹ ɪ p a t ɹ ɪ e t ɪ d ⋉
37058	s k ʌ d	s k ʌ d ɪ d	scud	scudded	⋊ s k ʌ d ⋉	⋊ s k ʌ d ɪ d ⋉
37062	s lˠ ɛ n d ə r aɪ z	s lˠ ɛ n d ə r aɪ z d	slenderize	slenderized	⋊ s l ɛ n d ə ɹ a ɪ z ⋉	⋊ s l ɛ n d ə ɹ a ɪ z d ⋉
37074	s k aʊ lˠ	s k aʊ lˠ d	scowl	scowled	⋊ s k a ʊ l ⋉	⋊ s k a ʊ l d ⋉
37096	s p iː t ʃ ɪ f aɪ	s p iː t ʃ ɪ f aɪ d	speechify	speechified	⋊ s p i t ʃ ɪ f a ɪ ⋉	⋊ s p i t ʃ ɪ f a ɪ d ⋉
37100	b ɔ t n̩ aɪ z	b ɔ t n̩ aɪ z d	botanize	botanized	⋊ b ɔ t n a ɪ z ⋉	⋊ b ɔ t n a ɪ z d ⋉
37105	k r eɪ v	k r eɪ v d	crave	craved	⋊ k ɹ e v ⋉	⋊ k ɹ e v d ⋉
37112	m ɪ m ɪ əʊ g r a f	m ɪ m ɪ əʊ g r a f t	mimeograph	mimeographed	⋊ m ɪ m ɪ o g ɹ a f ⋉	⋊ m ɪ m ɪ o g ɹ a f t ⋉
37132	aɪ	aɪ d	eye	eyed	⋊ a ɪ ⋉	⋊ a ɪ d ⋉
37169	ɔ s k j ʊ l eɪ t	ɔ s k j ʊ l eɪ t ɪ d	osculate	osculated	⋊ ɔ s k j ʊ l e t ⋉	⋊ ɔ s k j ʊ l e t ɪ d ⋉
37173	t ʃ ɜː n	t ʃ ɜː n d	churn	churned	⋊ t ʃ ə n ⋉	⋊ t ʃ ə n d ⋉
37187	p l ʌ m	p l ʌ m d	plumb	plumbed	⋊ p l ʌ m ⋉	⋊ p l ʌ m d ⋉
37194	k r ɪ s n̩	k r ɪ s n̩ d	christen	christened	⋊ k ɹ ɪ s n ⋉	⋊ k ɹ ɪ s n d ⋉
37199	b ɔ t l̩ˠ f iː d	b ɔ t l̩ˠ f ɛ d	bottle-feed	bottle-fed	⋊ b ɔ t l f i d ⋉	⋊ b ɔ t l f ɛ d ⋉
37202	s k r a g	s k r a g d	scrag	scragged	⋊ s k ɹ a g ⋉	⋊ s k ɹ a g d ⋉
37222	ɔː θ ɛ n t ɪ k eɪ t	ɔː θ ɛ n t ɪ k eɪ t ɪ d	authenticate	authenticated	⋊ ɔ θ ɛ n t ɪ k e t ⋉	⋊ ɔ θ ɛ n t ɪ k e t ɪ d ⋉
37240	p r iː r ɪ k ɔː d	p r iː r ɪ k ɔː d ɪ d	prerecord	prerecorded	⋊ p ɹ i ɹ ɪ k ɔ d ⋉	⋊ p ɹ i ɹ ɪ k ɔ d ɪ d ⋉
37302	ɛ k s p ɛ lˠ	ɛ k s p ɛ lˠ d	expel	expelled	⋊ ɛ k s p ɛ l ⋉	⋊ ɛ k s p ɛ l d ⋉
37343	d ɪ z ɑː m	d ɪ z ɑː m d	disarm	disarmed	⋊ d ɪ z ɑ m ⋉	⋊ d ɪ z ɑ m d ⋉
37358	m əʊ b l̩ˠ aɪ z	m əʊ b l̩ˠ aɪ z d	mobilize	mobilized	⋊ m o b l a ɪ z ⋉	⋊ m o b l a ɪ z d ⋉
37364	m ʌ lˠ k t	m ʌ lˠ k t ɪ d	mulct	mulcted	⋊ m ʌ l k t ⋉	⋊ m ʌ l k t ɪ d ⋉
37374	h ɔ g	h ɔ g d	hog	hogged	⋊ h ɔ g ⋉	⋊ h ɔ g d ⋉
37387	əʊ m ɪ t	əʊ m ɪ t ɪ d	omit	omitted	⋊ o m ɪ t ⋉	⋊ o m ɪ t ɪ d ⋉
37396	l uː s n̩	l uː s n̩ d	loosen	loosened	⋊ l u s n ⋉	⋊ l u s n d ⋉
37397	d r ɛ d	d r ɛ d ɪ d	dread	dreaded	⋊ d ɹ ɛ d ⋉	⋊ d ɹ ɛ d ɪ d ⋉
37420	ɛ k s ɪ l ə r eɪ t	ɛ k s ɪ l ə r eɪ t ɪ d	exhilarate	exhilarated	⋊ ɛ k s ɪ l ə ɹ e t ⋉	⋊ ɛ k s ɪ l ə ɹ e t ɪ d ⋉
37421	s k ɪ d	s k ɪ d ɪ d	skid	skidded	⋊ s k ɪ d ⋉	⋊ s k ɪ d ɪ d ⋉
37422	s t ɪ ŋ	s t ʌ ŋ	sting	stung	⋊ s t ɪ ŋ ⋉	⋊ s t ʌ ŋ ⋉
37425	ɛ k s ɪ k r eɪ t	ɛ k s ɪ k r eɪ t ɪ d	execrate	execrated	⋊ ɛ k s ɪ k ɹ e t ⋉	⋊ ɛ k s ɪ k ɹ e t ɪ d ⋉
37436	r ɛ k ə n ɔɪ t ə	r ɛ k ə n ɔɪ t ə d	reconnoitre	reconnoitred	⋊ ɹ ɛ k ə n ɔ ɪ t ə ⋉	⋊ ɹ ɛ k ə n ɔ ɪ t ə d ⋉
37466	m ɪ s r uː lˠ	m ɪ s r uː lˠ d	misrule	misruled	⋊ m ɪ s ɹ u l ⋉	⋊ m ɪ s ɹ u l d ⋉
37471	θ a ŋ k	θ a ŋ k t	thank	thanked	⋊ θ a ŋ k ⋉	⋊ θ a ŋ k t ⋉
37486	g ɑː g l̩ˠ	g ɑː g l̩ˠ d	gargle	gargled	⋊ g ɑ g l ⋉	⋊ g ɑ g l d ⋉
37489	d ɪ s ɪ m j ʊ l eɪ t	d ɪ s ɪ m j ʊ l eɪ t ɪ d	dissimulate	dissimulated	⋊ d ɪ s ɪ m j ʊ l e t ⋉	⋊ d ɪ s ɪ m j ʊ l e t ɪ d ⋉
37498	p r ə s k r aɪ b	p r ə s k r aɪ b d	proscribe	proscribed	⋊ p ɹ ə s k ɹ a ɪ b ⋉	⋊ p ɹ ə s k ɹ a ɪ b d ⋉
37509	d ɛ l ɪ k w ɛ s	d ɛ l ɪ k w ɛ s t	deliquesce	deliquesced	⋊ d ɛ l ɪ k w ɛ s ⋉	⋊ d ɛ l ɪ k w ɛ s t ⋉
37511	n ɔ t ʃ	n ɔ t ʃ t	notch	notched	⋊ n ɔ t ʃ ⋉	⋊ n ɔ t ʃ t ⋉
37539	ə k ɔ m p l ɪ ʃ	ə k ɔ m p l ɪ ʃ t	accomplish	accomplished	⋊ ə k ɔ m p l ɪ ʃ ⋉	⋊ ə k ɔ m p l ɪ ʃ t ⋉
37568	n əʊ	n j uː	know	knew	⋊ n o ⋉	⋊ n j u ⋉
37581	p ɑː t	p ɑː t ɪ d	part	parted	⋊ p ɑ t ⋉	⋊ p ɑ t ɪ d ⋉
37622	l ɛ ð ə	l ɛ ð ə d	leather	leathered	⋊ l ɛ ð ə ⋉	⋊ l ɛ ð ə d ⋉
37625	t r ɑː n s p ɔː t	t r ɑː n s p ɔː t ɪ d	transport	transported	⋊ t ɹ ɑ n s p ɔ t ⋉	⋊ t ɹ ɑ n s p ɔ t ɪ d ⋉
37694	h ɪ n t	h ɪ n t ɪ d	hint	hinted	⋊ h ɪ n t ⋉	⋊ h ɪ n t ɪ d ⋉
37697	s ɔ r əʊ	s ɔ r əʊ d	sorrow	sorrowed	⋊ s ɔ ɹ o ⋉	⋊ s ɔ ɹ o d ⋉
37741	ɛ l ɪ m ɪ n eɪ t	ɛ l ɪ m ɪ n eɪ t ɪ d	eliminate	eliminated	⋊ ɛ l ɪ m ɪ n e t ⋉	⋊ ɛ l ɪ m ɪ n e t ɪ d ⋉
37750	d ɪ s b ɑː	d ɪ s b ɑː d	disbar	disbarred	⋊ d ɪ s b ɑ ⋉	⋊ d ɪ s b ɑ d ⋉
37757	ʃ ə f ɜː	ʃ ə f ɜː d	chauffeur	chauffeured	⋊ ʃ ə f ə ⋉	⋊ ʃ ə f ə d ⋉
37833	k əʊ ɔ p t	k əʊ ɔ p t ɪ d	co-opt	co-opted	⋊ k o ɔ p t ⋉	⋊ k o ɔ p t ɪ d ⋉
37853	d ɑː t	d ɑː t ɪ d	dart	darted	⋊ d ɑ t ⋉	⋊ d ɑ t ɪ d ⋉
37939	r aɪ t	r əʊ t	write	wrote	⋊ ɹ a ɪ t ⋉	⋊ ɹ o t ⋉
37954	f ʊ t	f ʊ t ɪ d	foot	footed	⋊ f ʊ t ⋉	⋊ f ʊ t ɪ d ⋉
38174	l ə d ʒ ɪ t ə m ə t aɪ z	l ə d ʒ ɪ t ə m ə t aɪ z d	legitimatize	legitimatized	⋊ l ə d ʒ ɪ t ə m ə t a ɪ z ⋉	⋊ l ə d ʒ ɪ t ə m ə t a ɪ z d ⋉
38197	p ɪ l ɪ d ʒ	p ɪ l ɪ d ʒ d	pillage	pillaged	⋊ p ɪ l ɪ d ʒ ⋉	⋊ p ɪ l ɪ d ʒ d ⋉
38205	aʊ t s eɪ lˠ	aʊ t s eɪ lˠ d	outsail	outsailed	⋊ a ʊ t s e l ⋉	⋊ a ʊ t s e l d ⋉
38206	aɪ ə n	aɪ ə n d	iron	ironed	⋊ a ɪ ə n ⋉	⋊ a ɪ ə n d ⋉
38246	ə k l aɪ m ə t aɪ z	ə k l aɪ m ə t aɪ z d	acclimatize	acclimatized	⋊ ə k l a ɪ m ə t a ɪ z ⋉	⋊ ə k l a ɪ m ə t a ɪ z d ⋉
38266	f a g	f a g d	fag	fagged	⋊ f a g ⋉	⋊ f a g d ⋉
38283	b l eɪ z	b l eɪ z d	blaze	blazed	⋊ b l e z ⋉	⋊ b l e z d ⋉
38295	b ə s t r aɪ d	b ə s t r əʊ d	bestride	bestrode	⋊ b ə s t ɹ a ɪ d ⋉	⋊ b ə s t ɹ o d ⋉
