index	wordform1	wordform2	wordform1_orth	wordform2_orth	stem	output
75711	ts iː g ə l n	g ə ts iː g ə l t	ziegeln	geziegelt	⋊ ts iː g ə l n ⋉	⋊ g ə ts iː g ə l t ⋉
75752	a n f a l ə n	a n g ə f a l ə n	anfallen	angefallen	⋊ a n f a l ə n ⋉	⋊ a n g ə f a l ə n ⋉
75819	d ʊ r ç f ai̯ ə r n	d ʊ r ç f ai̯ ə r t	durchfeiern	durchfeiert	⋊ d ʊ r ç f a i ə r n ⋉	⋊ d ʊ r ç f a i ə r t ⋉
75897	yː b ə r ʃ p iː l ə n	yː b ə r ʃ p iː l t	überspielen	überspielt	⋊ yː b ə r ʃ p iː l ə n ⋉	⋊ yː b ə r ʃ p iː l t ⋉
75931	a r g uː m ɛ n t iː r ə n	a r g uː m ɛ n t iː r t	argumentieren	argumentiert	⋊ a r g uː m ɛ n t iː r ə n ⋉	⋊ a r g uː m ɛ n t iː r t ⋉
75957	yː b ə r v iː g ə n	yː b ə r g ə v oː g ə n	überwiegen	übergewogen	⋊ yː b ə r v iː g ə n ⋉	⋊ yː b ə r g ə v oː g ə n ⋉
75959	iː n iː t iː iː r ə n	iː n iː t iː iː r t	initiieren	initiiert	⋊ iː n iː t iː iː r ə n ⋉	⋊ iː n iː t iː iː r t ⋉
75969	au̯ s f ɛ r t ɪ g ə n	au̯ s g ə f ɛ r t ɪ ç t	ausfertigen	ausgefertigt	⋊ a u s f ɛ r t ɪ g ə n ⋉	⋊ a u s g ə f ɛ r t ɪ ç t ⋉
75983	t r ɔ k n ə n	g ə t r ɔ k n ə t	trocknen	getrocknet	⋊ t r ɔ k n ə n ⋉	⋊ g ə t r ɔ k n ə t ⋉
76023	a p h ɔ l ts ə n	a p g ə h ɔ l ts t	abholzen	abgeholzt	⋊ a p h ɔ l ts ə n ⋉	⋊ a p g ə h ɔ l ts t ⋉
76079	n aː x ʃ au̯ ə n	n aː x g ə ʃ au̯ t	nachschauen	nachgeschaut	⋊ n aː x ʃ a u ə n ⋉	⋊ n aː x g ə ʃ a u t ⋉
76087	g l ʊ k ə r n	g ə g l ʊ k ə r t	gluckern	gegluckert	⋊ g l ʊ k ə r n ⋉	⋊ g ə g l ʊ k ə r t ⋉
76107	b ə f r ɪ s t ə n	b ə f r ɪ s t ə t	befristen	befristet	⋊ b ə f r ɪ s t ə n ⋉	⋊ b ə f r ɪ s t ə t ⋉
76109	f ɛ r k n œ x ə r n	f ɛ r k n œ x ə r t	verknöchern	verknöchert	⋊ f ɛ r k n œ x ə r n ⋉	⋊ f ɛ r k n œ x ə r t ⋉
76127	ts ɛ n t r iː f uː g iː r ə n	ts ɛ n t r iː f uː g iː r t	zentrifugieren	zentrifugiert	⋊ ts ɛ n t r iː f uː g iː r ə n ⋉	⋊ ts ɛ n t r iː f uː g iː r t ⋉
76151	f ɛ r ʃ m ɛ l ts ə n	f ɛ r ʃ m ɔ l ts ə n	verschmelzen	verschmolzen	⋊ f ɛ r ʃ m ɛ l ts ə n ⋉	⋊ f ɛ r ʃ m ɔ l ts ə n ⋉
76176	f ɛ r k n a s t ə n	f ɛ r k n a s t ə t	verknasten	verknastet	⋊ f ɛ r k n a s t ə n ⋉	⋊ f ɛ r k n a s t ə t ⋉
76213	v ai̯ l ə n	g ə v ai̯ l t	weilen	geweilt	⋊ v a i l ə n ⋉	⋊ g ə v a i l t ⋉
76224	f ɛ r b l a s ə n	f ɛ r b l a s t	verblassen	verblasst	⋊ f ɛ r b l a s ə n ⋉	⋊ f ɛ r b l a s t ⋉
76227	a p v a ʃ ə n	a p g ə v a ʃ ə n	abwaschen	abgewaschen	⋊ a p v a ʃ ə n ⋉	⋊ a p g ə v a ʃ ə n ⋉
76229	ɛ r n ɛ n ə n	ɛ r n a n t	ernennen	ernannt	⋊ ɛ r n ɛ n ə n ⋉	⋊ ɛ r n a n t ⋉
76237	a p ts aː l ə n	a p g ə ts aː l t	abzahlen	abgezahlt	⋊ a p ts aː l ə n ⋉	⋊ a p g ə ts aː l t ⋉
76246	a n ʃ t r ɛ ŋ ə n	a n g ə ʃ t r ɛ ŋ t	ansträngen	angesträngt	⋊ a n ʃ t r ɛ ŋ ə n ⋉	⋊ a n g ə ʃ t r ɛ ŋ t ⋉
76290	yː b ə r z eː ə n	yː b ə r g ə z eː ə n	übersehen	übergesehen	⋊ yː b ə r z eː ə n ⋉	⋊ yː b ə r g ə z eː ə n ⋉
76296	a p m eː r ə n	a p g ə m eː r t	abmehren	abgemehrt	⋊ a p m eː r ə n ⋉	⋊ a p g ə m eː r t ⋉
76301	p ʊ p ə n	g ə p ʊ p t	puppen	gepuppt	⋊ p ʊ p ə n ⋉	⋊ g ə p ʊ p t ⋉
76317	f ɔ r t r ai̯ s ə n	f ɔ r t g ə r ɪ s ə n	fortreissen	fortgerissen	⋊ f ɔ r t r a i s ə n ⋉	⋊ f ɔ r t g ə r ɪ s ə n ⋉
76318	ʃ m ai̯ x ə l n	g ə ʃ m ai̯ x ə l t	schmeicheln	geschmeichelt	⋊ ʃ m a i x ə l n ⋉	⋊ g ə ʃ m a i x ə l t ⋉
76327	p l uː d ə r n	g ə p l uː d ə r t	pludern	gepludert	⋊ p l uː d ə r n ⋉	⋊ g ə p l uː d ə r t ⋉
76331	g ə n yː g ə n	g ə n yː k t	genügen	genügt	⋊ g ə n yː g ə n ⋉	⋊ g ə n yː k t ⋉
76351	k ɛ n t ə r n	g ə k ɛ n t ə r t	kentern	gekentert	⋊ k ɛ n t ə r n ⋉	⋊ g ə k ɛ n t ə r t ⋉
76364	ɛ r r ɛ x n ə n	ɛ r r ɛ x n ə t	errechnen	errechnet	⋊ ɛ r r ɛ x n ə n ⋉	⋊ ɛ r r ɛ x n ə t ⋉
76384	k n ʊ r ə n	g ə k n ʊ r t	knurren	geknurrt	⋊ k n ʊ r ə n ⋉	⋊ g ə k n ʊ r t ⋉
76428	h oi̯ f ə n	g ə h oi̯ f t	häufen	gehäuft	⋊ h o i f ə n ⋉	⋊ g ə h o i f t ⋉
76448	au̯ s v ɪ t ə r n	au̯ s g ə v ɪ t ə r t	auswittern	ausgewittert	⋊ a u s v ɪ t ə r n ⋉	⋊ a u s g ə v ɪ t ə r t ⋉
76471	n iː d ə r m ɛː ə n	n iː d ə r g ə m ɛː t	niedermaehen	niedergemaeht	⋊ n iː d ə r m ɛː ə n ⋉	⋊ n iː d ə r g ə m ɛː t ⋉
76521	f oː r v ɛ r t s k ɔ m ə n	f oː r v ɛ r t s g ə k ɔ m ə n	vorwärtskommen	vorwärtsgekommen	⋊ f oː r v ɛ r t s k ɔ m ə n ⋉	⋊ f oː r v ɛ r t s g ə k ɔ m ə n ⋉
76556	ɛ n t l a ŋ l au̯ f ə n	ɛ n t l a ŋ g ə l au̯ f ə n	entlanglaufen	entlanggelaufen	⋊ ɛ n t l a ŋ l a u f ə n ⋉	⋊ ɛ n t l a ŋ g ə l a u f ə n ⋉
76589	f l ɔ t iː r ə n	f l ɔ t iː r t	flottieren	flottiert	⋊ f l ɔ t iː r ə n ⋉	⋊ f l ɔ t iː r t ⋉
76604	d ʏ r s t ə n	g ə d ʏ r s t ə t	dürsten	gedürstet	⋊ d ʏ r s t ə n ⋉	⋊ g ə d ʏ r s t ə t ⋉
76647	p r oː f ɛ s iː oː n a l iː z iː r ə n	p r oː f ɛ s iː oː n a l iː z iː r t	professionalisieren	professionalisiert	⋊ p r oː f ɛ s iː oː n a l iː z iː r ə n ⋉	⋊ p r oː f ɛ s iː oː n a l iː z iː r t ⋉
76669	f ɛ r m ɪ s ə n	f ɛ r m ɪ s t	vermissen	vermisst	⋊ f ɛ r m ɪ s ə n ⋉	⋊ f ɛ r m ɪ s t ⋉
76722	ɔ r g a n iː z iː r ə n	ɔ r g a n iː z iː r t	organisieren	organisiert	⋊ ɔ r g a n iː z iː r ə n ⋉	⋊ ɔ r g a n iː z iː r t ⋉
76724	a p ʃ v ɪ r ə n	a p g ə ʃ v ɪ r t	abschwirren	abgeschwirrt	⋊ a p ʃ v ɪ r ə n ⋉	⋊ a p g ə ʃ v ɪ r t ⋉
76795	ts uː r ʏ k ʃ au̯ ə n	ts uː r ʏ k g ə ʃ au̯ t	zurückschauen	zurückgeschaut	⋊ ts uː r ʏ k ʃ a u ə n ⋉	⋊ ts uː r ʏ k g ə ʃ a u t ⋉
76810	yː b ə r k l ai̯ d ə n	yː b ə r k l ai̯ d ə t	überkleiden	überkleidet	⋊ yː b ə r k l a i d ə n ⋉	⋊ yː b ə r k l a i d ə t ⋉
76813	yː b ə r z ɛ ts ə n	yː b ə r g ə z ɛ ts t	übersetzen	übergesetzt	⋊ yː b ə r z ɛ ts ə n ⋉	⋊ yː b ə r g ə z ɛ ts t ⋉
76819	a n t r aː g ə n	a n g ə t r aː g ə n	antragen	angetragen	⋊ a n t r aː g ə n ⋉	⋊ a n g ə t r aː g ə n ⋉
76854	b ə ʃ v ɪ n d ə l n	b ə ʃ v ɪ n d ə l t	beschwindeln	beschwindelt	⋊ b ə ʃ v ɪ n d ə l n ⋉	⋊ b ə ʃ v ɪ n d ə l t ⋉
76924	ai̯ n ts ai̯ x n ə n	ai̯ n g ə ts ai̯ x n ə t	einzeichnen	eingezeichnet	⋊ a i n ts a i x n ə n ⋉	⋊ a i n g ə ts a i x n ə t ⋉
77035	f ɛ r r a m ə n	f ɛ r r a m t	verrammen	verrammt	⋊ f ɛ r r a m ə n ⋉	⋊ f ɛ r r a m t ⋉
77049	p l a ts iː r ə n	p l a ts iː r t	placieren	placiert	⋊ p l a ts iː r ə n ⋉	⋊ p l a ts iː r t ⋉
77105	au̯ f pf l a n ts ə n	au̯ f g ə pf l a n ts t	aufpflanzen	aufgepflanzt	⋊ a u f pf l a n ts ə n ⋉	⋊ a u f g ə pf l a n ts t ⋉
77127	a n t r au̯ ə n	a n g ə t r au̯ t	antrauen	angetraut	⋊ a n t r a u ə n ⋉	⋊ a n g ə t r a u t ⋉
77161	a n l uː v ə n	a n g ə l uː f t	anluven	angeluvt	⋊ a n l uː v ə n ⋉	⋊ a n g ə l uː f t ⋉
77172	h ɔ l p ə r n	g ə h ɔ l p ə r t	holpern	geholpert	⋊ h ɔ l p ə r n ⋉	⋊ g ə h ɔ l p ə r t ⋉
77280	f ɛ r f yː r ə n	f ɛ r f yː r t	verführen	verführt	⋊ f ɛ r f yː r ə n ⋉	⋊ f ɛ r f yː r t ⋉
77282	ʃ p r eː ə n	g ə ʃ p r eː t	sprayen	gesprayt	⋊ ʃ p r eː ə n ⋉	⋊ g ə ʃ p r eː t ⋉
77301	ɛ r z eː n ə n	ɛ r z eː n t	ersehnen	ersehnt	⋊ ɛ r z eː n ə n ⋉	⋊ ɛ r z eː n t ⋉
77371	p r a s ə n	g ə p r a s t	prassen	geprasst	⋊ p r a s ə n ⋉	⋊ g ə p r a s t ⋉
77390	ɛ n t m yː t iː z iː r ə n	ɛ n t m yː t iː z iː r t	entmythisieren	entmythisiert	⋊ ɛ n t m yː t iː z iː r ə n ⋉	⋊ ɛ n t m yː t iː z iː r t ⋉
77426	b ə ʃ v øː r ə n	b ə ʃ v oː r ə n	beschwören	beschworen	⋊ b ə ʃ v øː r ə n ⋉	⋊ b ə ʃ v oː r ə n ⋉
77454	b ə r a p ə n	b ə r a p t	berappen	berappt	⋊ b ə r a p ə n ⋉	⋊ b ə r a p t ⋉
77464	b œ r d ə l n	g ə b œ r d ə l t	bördeln	gebördelt	⋊ b œ r d ə l n ⋉	⋊ g ə b œ r d ə l t ⋉
77470	b ə n aː x r ɪ ç t ɪ g ə n	b ə n aː x r ɪ ç t ɪ ç t	benachrichtigen	benachrichtigt	⋊ b ə n aː x r ɪ ç t ɪ g ə n ⋉	⋊ b ə n aː x r ɪ ç t ɪ ç t ⋉
77471	k l aː r v eː r d ə n	k l aː r g ə v ɔ r d ə n	klarwerden	klargeworden	⋊ k l aː r v eː r d ə n ⋉	⋊ k l aː r g ə v ɔ r d ə n ⋉
77494	g l au̯ b ə n	g ə g l au̯ p t	glauben	geglaubt	⋊ g l a u b ə n ⋉	⋊ g ə g l a u p t ⋉
77508	a p k ɪ p ə n	a p g ə k ɪ p t	abkippen	abgekippt	⋊ a p k ɪ p ə n ⋉	⋊ a p g ə k ɪ p t ⋉
77572	ʊ n t ə r r yː r ə n	ʊ n t ə r g ə r yː r t	unterrühren	untergerührt	⋊ ʊ n t ə r r yː r ə n ⋉	⋊ ʊ n t ə r g ə r yː r t ⋉
77658	h ʊ n ts ə n	g ə h ʊ n ts t	hunzen	gehunzt	⋊ h ʊ n ts ə n ⋉	⋊ g ə h ʊ n ts t ⋉
77688	a n b a l iː r ə n	a n b a l iː r t	emballieren	emballiert	⋊ a n b a l iː r ə n ⋉	⋊ a n b a l iː r t ⋉
77724	f ɛ r ts øː g ə r n	f ɛ r ts øː g ə r t	verzögern	verzögert	⋊ f ɛ r ts øː g ə r n ⋉	⋊ f ɛ r ts øː g ə r t ⋉
77754	h ɛ r b ɛ r g ə n	g ə h ɛ r b ɛ r k t	herbergen	geherbergt	⋊ h ɛ r b ɛ r g ə n ⋉	⋊ g ə h ɛ r b ɛ r k t ⋉
77833	ɛ n t g eː g ə n z eː ə n	ɛ n t g eː g ə n g ə z eː n	entgegensehen	entgegengesehn	⋊ ɛ n t g eː g ə n z eː ə n ⋉	⋊ ɛ n t g eː g ə n g ə z eː n ⋉
77859	f ɛ r ts iː ə n	f ɛ r ts oː g ə n	verziehen	verzogen	⋊ f ɛ r ts iː ə n ⋉	⋊ f ɛ r ts oː g ə n ⋉
77868	f oː r b ai̯ f yː r ə n	f oː r b ai̯ g ə f yː r t	vorbeiführen	vorbeigeführt	⋊ f oː r b a i f yː r ə n ⋉	⋊ f oː r b a i g ə f yː r t ⋉
77871	g ə r ɪ ŋ a x t ə n	g ə r ɪ ŋ g ə a x t ə t	geringachten	geringgeachtet	⋊ g ə r ɪ ŋ a x t ə n ⋉	⋊ g ə r ɪ ŋ g ə a x t ə t ⋉
77872	n eː b ə n ai̯ n a n d ə r ʃ a l t ə n	n eː b ə n ai̯ n a n d ə r g ə ʃ a l t ə t	nebeneinanderschalten	nebeneinandergeschaltet	⋊ n eː b ə n a i n a n d ə r ʃ a l t ə n ⋉	⋊ n eː b ə n a i n a n d ə r g ə ʃ a l t ə t ⋉
77887	d eː m ɔ n s t r iː r ə n	d eː m ɔ n s t r iː r t	demonstrieren	demonstriert	⋊ d eː m ɔ n s t r iː r ə n ⋉	⋊ d eː m ɔ n s t r iː r t ⋉
77897	a n t iː ʃ a m b r iː r ə n	a n t iː ʃ a m b r iː r t	antichambrieren	antichambriert	⋊ a n t iː ʃ a m b r iː r ə n ⋉	⋊ a n t iː ʃ a m b r iː r t ⋉
77903	b ə n aː g ə n	b ə n aː k t	benagen	benagt	⋊ b ə n aː g ə n ⋉	⋊ b ə n aː k t ⋉
77905	ʊ m g eː b ə n	ʊ m g eː b ə n	umgeben	umgeben	⋊ ʊ m g eː b ə n ⋉	⋊ ʊ m g eː b ə n ⋉
78002	pf l ʏ k ə n	g ə pf l ʏ k t	pflücken	gepflückt	⋊ pf l ʏ k ə n ⋉	⋊ g ə pf l ʏ k t ⋉
78034	f l ɔ t m a x ə n	f l ɔ t g ə m a x t	flottmachen	flottgemacht	⋊ f l ɔ t m a x ə n ⋉	⋊ f l ɔ t g ə m a x t ⋉
78037	ts uː r ʏ k r uː f ə n	ts uː r ʏ k g ə r uː f ə n	zurückrufen	zurückgerufen	⋊ ts uː r ʏ k r uː f ə n ⋉	⋊ ts uː r ʏ k g ə r uː f ə n ⋉
78048	h ai̯ m k eː r ə n	h ai̯ m g ə k eː r t	heimkehren	heimgekehrt	⋊ h a i m k eː r ə n ⋉	⋊ h a i m g ə k eː r t ⋉
78082	ai̯ n f yː g ə n	ai̯ n g ə f yː k t	einfügen	eingefügt	⋊ a i n f yː g ə n ⋉	⋊ a i n g ə f yː k t ⋉
78085	ʊ m pf l a n ts ə n	ʊ m g ə pf l a n ts t	umpflanzen	umgepflanzt	⋊ ʊ m pf l a n ts ə n ⋉	⋊ ʊ m g ə pf l a n ts t ⋉
78098	ɛ r f r ɪ ʃ ə n	ɛ r f r ɪ ʃ t	erfrischen	erfrischt	⋊ ɛ r f r ɪ ʃ ə n ⋉	⋊ ɛ r f r ɪ ʃ t ⋉
78101	p aː r l au̯ f ə n	p aː r g ə l au̯ f ə n	paarlaufen	paargelaufen	⋊ p aː r l a u f ə n ⋉	⋊ p aː r g ə l a u f ə n ⋉
78121	ɔ p z iː g ə n	ɔ p g ə z iː k t	obsiegen	obgesiegt	⋊ ɔ p z iː g ə n ⋉	⋊ ɔ p g ə z iː k t ⋉
78125	f oː r k ɔ m ə n	f oː r g ə k ɔ m ə n	vorkommen	vorgekommen	⋊ f oː r k ɔ m ə n ⋉	⋊ f oː r g ə k ɔ m ə n ⋉
78137	d r a n g eː ə n	d r a n g ə g a ŋ ə n	drangehen	drangegangen	⋊ d r a n g eː ə n ⋉	⋊ d r a n g ə g a ŋ ə n ⋉
78145	g iː r ə n	g ə g iː r t	gieren	gegiert	⋊ g iː r ə n ⋉	⋊ g ə g iː r t ⋉
78173	b r yː ə n	g ə b r yː t	brühen	gebrüht	⋊ b r yː ə n ⋉	⋊ g ə b r yː t ⋉
78202	yː b ə r n a x t ə n	yː b ə r n a x t ə t	übernachten	übernachtet	⋊ yː b ə r n a x t ə n ⋉	⋊ yː b ə r n a x t ə t ⋉
78289	b ɛ s ə r g eː ə n	b ɛ s ə r g ə g a ŋ ə n	bessergehen	bessergegangen	⋊ b ɛ s ə r g eː ə n ⋉	⋊ b ɛ s ə r g ə g a ŋ ə n ⋉
78338	ts uː t r ɛ f ə n	ts uː g ə t r ɔ f ə n	zutreffen	zugetroffen	⋊ ts uː t r ɛ f ə n ⋉	⋊ ts uː g ə t r ɔ f ə n ⋉
78361	ʃ ʊ m ə r n	g ə ʃ ʊ m ə r t	schummern	geschummert	⋊ ʃ ʊ m ə r n ⋉	⋊ g ə ʃ ʊ m ə r t ⋉
78364	f oː r b ɪ l d ə n	f oː r g ə b ɪ l d ə t	vorbilden	vorgebildet	⋊ f oː r b ɪ l d ə n ⋉	⋊ f oː r g ə b ɪ l d ə t ⋉
78404	yː b ə r h a s t ə n	yː b ə r h a s t ə t	überhasten	überhastet	⋊ yː b ə r h a s t ə n ⋉	⋊ yː b ə r h a s t ə t ⋉
78415	h ɪ n a p ʃ t ai̯ g ə n	h ɪ n a p g ə ʃ t iː g ə n	hinabsteigen	hinabgestiegen	⋊ h ɪ n a p ʃ t a i g ə n ⋉	⋊ h ɪ n a p g ə ʃ t iː g ə n ⋉
78426	b ə r ai̯ t h a l t ə n	b ə r ai̯ t g ə h a l t ə n	bereithalten	bereitgehalten	⋊ b ə r a i t h a l t ə n ⋉	⋊ b ə r a i t g ə h a l t ə n ⋉
78433	a b ɔ n iː r ə n	a b ɔ n iː r t	abonnieren	abonniert	⋊ a b ɔ n iː r ə n ⋉	⋊ a b ɔ n iː r t ⋉
78476	au̯ s r ɛː d ə l n	au̯ s g ə r ɛː d ə l t	ausrädeln	ausgerädelt	⋊ a u s r ɛː d ə l n ⋉	⋊ a u s g ə r ɛː d ə l t ⋉
78484	au̯ s ʃ t ɛ r b ə n	au̯ s g ə ʃ t ɔ r b ə n	aussterben	ausgestorben	⋊ a u s ʃ t ɛ r b ə n ⋉	⋊ a u s g ə ʃ t ɔ r b ə n ⋉
78495	a n ʃ a l t ə n	a n g ə ʃ a l t ə t	anschalten	angeschaltet	⋊ a n ʃ a l t ə n ⋉	⋊ a n g ə ʃ a l t ə t ⋉
78508	ɛ n t g eː g ə n n eː m ə n	ɛ n t g eː g ə n g ə n ɔ m ə n	entgegennehmen	entgegengenommen	⋊ ɛ n t g eː g ə n n eː m ə n ⋉	⋊ ɛ n t g eː g ə n g ə n ɔ m ə n ⋉
78513	g ə f a l ə n	g ə f a l ə n	gefallen	gefallen	⋊ g ə f a l ə n ⋉	⋊ g ə f a l ə n ⋉
78536	ʃ a b l oː n iː z iː r ə n	ʃ a b l oː n iː z iː r t	schablonisieren	schablonisiert	⋊ ʃ a b l oː n iː z iː r ə n ⋉	⋊ ʃ a b l oː n iː z iː r t ⋉
78588	a p ʃ a t iː r ə n	a p ʃ a t iː r t	abschattieren	abschattiert	⋊ a p ʃ a t iː r ə n ⋉	⋊ a p ʃ a t iː r t ⋉
78592	p r oː b ə z ɪ ŋ ə n	p r oː b ə g ə z ʊ ŋ ə n	probesingen	probegesungen	⋊ p r oː b ə z ɪ ŋ ə n ⋉	⋊ p r oː b ə g ə z ʊ ŋ ə n ⋉
78641	h iː r h eː r k ɔ m ə n	h iː r h eː r g ə k ɔ m ə n	hierherkommen	hierhergekommen	⋊ h iː r h eː r k ɔ m ə n ⋉	⋊ h iː r h eː r g ə k ɔ m ə n ⋉
78681	ts uː h a k ə n	ts uː g ə h a k t	zuhacken	zugehackt	⋊ ts uː h a k ə n ⋉	⋊ ts uː g ə h a k t ⋉
78697	p oː m aː d iː z iː r ə n	p oː m aː d iː z iː r t	pomadisieren	pomadisiert	⋊ p oː m aː d iː z iː r ə n ⋉	⋊ p oː m aː d iː z iː r t ⋉
78711	d eː m ɛ n t iː r ə n	d eː m ɛ n t iː r t	dementieren	dementiert	⋊ d eː m ɛ n t iː r ə n ⋉	⋊ d eː m ɛ n t iː r t ⋉
78762	au̯ s ʃ t ɔ pf ə n	au̯ s g ə ʃ t ɔ pf t	ausstopfen	ausgestopft	⋊ a u s ʃ t ɔ pf ə n ⋉	⋊ a u s g ə ʃ t ɔ pf t ⋉
78778	b ə ʃ v ɪ ç t ɪ g ə n	b ə ʃ v ɪ ç t ɪ ç t	beschwichtigen	beschwichtigt	⋊ b ə ʃ v ɪ ç t ɪ g ə n ⋉	⋊ b ə ʃ v ɪ ç t ɪ ç t ⋉
78820	ʃ t ɛ k ə n b l ai̯ b ə n	ʃ t ɛ k ə n g ə b l iː b ə n	steckenbleiben	steckengeblieben	⋊ ʃ t ɛ k ə n b l a i b ə n ⋉	⋊ ʃ t ɛ k ə n g ə b l iː b ə n ⋉
78824	ʃ m ʊ ts ə n	g ə ʃ m ʊ ts t	schmutzen	geschmutzt	⋊ ʃ m ʊ ts ə n ⋉	⋊ g ə ʃ m ʊ ts t ⋉
78828	v ɪ k s ə n	g ə v ɪ k s t	wichsen	gewichst	⋊ v ɪ k s ə n ⋉	⋊ g ə v ɪ k s t ⋉
78838	a p ts ɪ r k ə l n	a p g ə ts ɪ r k ə l t	abzirkeln	abgezirkelt	⋊ a p ts ɪ r k ə l n ⋉	⋊ a p g ə ts ɪ r k ə l t ⋉
78849	t r aː b ə n	g ə t r aː p t	traben	getrabt	⋊ t r aː b ə n ⋉	⋊ g ə t r aː p t ⋉
78858	f eː l g eː ə n	f eː l g ə g a ŋ ə n	fehlgehen	fehlgegangen	⋊ f eː l g eː ə n ⋉	⋊ f eː l g ə g a ŋ ə n ⋉
78982	t ɛː t ɪ g ə n	g ə t ɛː t ɪ ç t	tätigen	getätigt	⋊ t ɛː t ɪ g ə n ⋉	⋊ g ə t ɛː t ɪ ç t ⋉
78988	ɛ n t ʃ t ɛ m p ə l n	ɛ n t ʃ t ɛ m p ə l t	entstempeln	entstempelt	⋊ ɛ n t ʃ t ɛ m p ə l n ⋉	⋊ ɛ n t ʃ t ɛ m p ə l t ⋉
79020	k øː d ə r n	g ə k øː d ə r t	ködern	geködert	⋊ k øː d ə r n ⋉	⋊ g ə k øː d ə r t ⋉
79024	au̯ f v ɛ r f ə n	au̯ f g ə v ɔ r f ə n	aufwerfen	aufgeworfen	⋊ a u f v ɛ r f ə n ⋉	⋊ a u f g ə v ɔ r f ə n ⋉
79083	au̯ f b ə r ai̯ t ə n	au̯ f b ə r ai̯ t ə t	aufbereiten	aufbereitet	⋊ a u f b ə r a i t ə n ⋉	⋊ a u f b ə r a i t ə t ⋉
79090	j au̯ z ə n	g ə j au̯ s t	jausen	gejaust	⋊ j a u z ə n ⋉	⋊ g ə j a u s t ⋉
79098	au̯ s ʃ l ɪ pf ə n	au̯ s g ə ʃ l ɪ pf t	ausschlipfen	ausgeschlipft	⋊ a u s ʃ l ɪ pf ə n ⋉	⋊ a u s g ə ʃ l ɪ pf t ⋉
79119	b ə a n ʃ p r ʊ x ə n	b ə a n ʃ p r ʊ x t	beanspruchen	beansprucht	⋊ b ə a n ʃ p r ʊ x ə n ⋉	⋊ b ə a n ʃ p r ʊ x t ⋉
79220	n aː x v ɔ l ə n	n aː x g ə v ɔ l t	nachwollen	nachgewollt	⋊ n aː x v ɔ l ə n ⋉	⋊ n aː x g ə v ɔ l t ⋉
79244	g ɪ r ə n	g ə g ɪ r t	girren	gegirrt	⋊ g ɪ r ə n ⋉	⋊ g ə g ɪ r t ⋉
79255	v a s ə r n	g ə v a s ə r t	wassern	gewassert	⋊ v a s ə r n ⋉	⋊ g ə v a s ə r t ⋉
79308	m ɪ t g eː b ə n	m ɪ t g ə g eː b ə n	mitgeben	mitgegeben	⋊ m ɪ t g eː b ə n ⋉	⋊ m ɪ t g ə g eː b ə n ⋉
79328	au̯ s r au̯ b ə n	au̯ s g ə r au̯ p t	ausrauben	ausgeraubt	⋊ a u s r a u b ə n ⋉	⋊ a u s g ə r a u p t ⋉
79362	f ɛ r v ɪ r ə n	f ɛ r v ɪ r t	verwirren	verwirrt	⋊ f ɛ r v ɪ r ə n ⋉	⋊ f ɛ r v ɪ r t ⋉
79370	ts ɛ r m ʏ r b ə n	ts ɛ r m ʏ r p t	zermürben	zermürbt	⋊ ts ɛ r m ʏ r b ə n ⋉	⋊ ts ɛ r m ʏ r p t ⋉
79382	f r a x t ə n	g ə f r a x t ə t	frachten	gefrachtet	⋊ f r a x t ə n ⋉	⋊ g ə f r a x t ə t ⋉
79392	ts uː z ɛ n d ə n	ts uː g ə z ɛ n d ə t	zusenden	zugesendet	⋊ ts uː z ɛ n d ə n ⋉	⋊ ts uː g ə z ɛ n d ə t ⋉
79426	v ɛ k ə n	g ə v ɛ k t	wecken	geweckt	⋊ v ɛ k ə n ⋉	⋊ g ə v ɛ k t ⋉
79436	ai̯ n k l aː g ə n	ai̯ n g ə k l aː k t	einklagen	eingeklagt	⋊ a i n k l aː g ə n ⋉	⋊ a i n g ə k l aː k t ⋉
79477	ɪ n j iː ts iː r ə n	ɪ n j iː ts iː r t	injizieren	injiziert	⋊ ɪ n j iː ts iː r ə n ⋉	⋊ ɪ n j iː ts iː r t ⋉
79497	f ɛ s t b ai̯ s ə n	f ɛ s t g ə b ɪ s ə n	festbeissen	festgebissen	⋊ f ɛ s t b a i s ə n ⋉	⋊ f ɛ s t g ə b ɪ s ə n ⋉
79530	r a f ə l n	g ə r a f ə l t	raffeln	geraffelt	⋊ r a f ə l n ⋉	⋊ g ə r a f ə l t ⋉
79542	d iː m ɛ n z iː oː n iː r ə n	d iː m ɛ n z iː oː n iː r t	dimensionieren	dimensioniert	⋊ d iː m ɛ n z iː oː n iː r ə n ⋉	⋊ d iː m ɛ n z iː oː n iː r t ⋉
79590	b ə ʃ p ai̯ ə n	b ə ʃ p iː n	bespeien	bespien	⋊ b ə ʃ p a i ə n ⋉	⋊ b ə ʃ p iː n ⋉
79610	ɛ n t v a k s ə n	ɛ n t v a k s ə n	entwachsen	entwachsen	⋊ ɛ n t v a k s ə n ⋉	⋊ ɛ n t v a k s ə n ⋉
79655	au̯ s ts ai̯ x n ə n	au̯ s g ə ts ai̯ x n ə t	auszeichnen	ausgezeichnet	⋊ a u s ts a i x n ə n ⋉	⋊ a u s g ə ts a i x n ə t ⋉
